BathroomCount,BedroomCount,ConstructionYear,District,Fireplace,Garden,GardenArea,Kitchen,LivingArea,Locality,MonthlyCharges,NumberOfFacades,PEB,PostalCode,Price,PropertyId,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfSale
1,2,2002,Turnhout,0,0,127,INSTALLED,113,Turnhout,0,3,A,2300,1150,11188739,Antwerp,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Verviers,0,0,127,NOT_INSTALLED,60,Kelmis / La Calamine,0,3,C,4720,590,11188611,Liège,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
2,3,1830,Brussels,0,0,127,HYPER_EQUIPPED,300,Bruxelles,150,2,D,1000,4550,11188583,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,1,3,residential_monthly_rent
2,3,2007,Brussels,0,0,127,HYPER_EQUIPPED,185,Uccle,550,4,E,1180,4250,11188582,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,3,residential_monthly_rent
1,2,2002,Kortrijk,0,0,127,INSTALLED,147,Tiegem,0,3,B,8573,775,11188396,West Flanders,Flanders,10,0,GOOD,apartment,333,0,1,0,residential_monthly_rent
1,1,2002,Dendermonde,0,0,127,HYPER_EQUIPPED,90,TEN EDE,0,3,A,9230,1530,11188089,East Flanders,Flanders,5,0,GOOD,service_flat,333,0,0,1,residential_monthly_rent
2,2,2006,Brussels,0,0,127,HYPER_EQUIPPED,132,Ixelles,100,3,C,1050,2000,11187744,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,2,2013,Brussels,0,0,127,HYPER_EQUIPPED,80,Ixelles,100,3,B,1050,1600,11187742,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,5,2002,Brussels,0,0,127,INSTALLED,155,Jette,150,4,B,1090,650,11187632,Brussels,Brussels,6,2,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,6,1960,Brussels,0,1,850,INSTALLED,360,Uccle,0,4,G,1180,6500,11187620,Brussels,Brussels,5,1,GOOD,house,1200,0,1,4,residential_monthly_rent
3,5,2002,Leuven,0,0,127,INSTALLED,252,EVERBERG,0,3,B,3078,2500,11185281,Flemish Brabant,Flanders,5,0,JUST_RENOVATED,house,0,0,0,4,residential_monthly_rent
1,2,2019,Charleroi,0,0,127,INSTALLED,104,GERPINNES,110,2,B,6280,875,11184904,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,1,0,residential_monthly_rent
1,2,2002,Brussels,0,0,127,HYPER_EQUIPPED,72,Bruxelles ville,40,3,D,1000,1350,11184038,Brussels,Brussels,3,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Halle-Vilvoorde,0,1,350,INSTALLED,75,Lennik,90,3,C,1750,735,11184025,Flemish Brabant,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Liège,0,0,127,INSTALLED,80,Liège,0,2,D,4020,830,11183742,Liège,Wallonie,4,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Liège,0,0,127,HYPER_EQUIPPED,32,Liège,0,2,B,4020,750,11183320,Liège,Wallonie,5,1,JUST_RENOVATED,apartment,333,0,1,1,residential_monthly_rent
1,2,1960,Antwerp,0,0,127,HYPER_EQUIPPED,111,Antwerpen,250,2,F,2018,1350,11183230,Antwerp,Flanders,5,0,AS_NEW,apartment,333,0,0,2,residential_monthly_rent
1,0,2002,Oostend,0,0,127,NOT_INSTALLED,33,MIDDELKERKE,0,3,C,8430,550,11182774,West Flanders,Flanders,5,0,GOOD,flat_studio,333,0,1,1,residential_monthly_rent
1,2,2004,Veurne,0,1,6,INSTALLED,85,Koksijde,85,3,C,8670,795,11182621,West Flanders,Flanders,2,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Brugge,0,0,127,INSTALLED,75,Knokke-Heist,55,3,B,8300,870,11182600,West Flanders,Flanders,1,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,1930,Tournai,0,0,127,SEMI_EQUIPPED,105,Tournai,0,3,G,7500,975,11182175,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,1930,Brussels,0,0,127,USA_HYPER_EQUIPPED,100,UKKEL,0,2,D,1180,1500,11182159,Brussels,Brussels,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
2,2,2002,Nivelles,0,1,726,INSTALLED,200,Genappe,0,4,B,1476,1350,11182075,Walloon Brabant,Wallonie,5,0,AS_NEW,house,726,0,1,2,residential_monthly_rent
1,2,2013,Thuin,0,1,80,INSTALLED,104,waudrez,50,3,A,7131,865,11181608,Hainaut,Wallonie,6,0,AS_NEW,ground_floor,333,0,1,2,residential_monthly_rent
0,0,2002,Brugge,0,0,127,INSTALLED,90,Brugge,0,3,B,8000,1200,11181554,West Flanders,Flanders,5,0,GOOD,apartment,333,0,0,0,residential_monthly_rent
2,4,2002,Brussels,1,1,10,INSTALLED,280,Uccle,0,3,G,1180,3850,11181000,Brussels,Brussels,5,0,JUST_RENOVATED,house,1250,0,1,3,residential_monthly_rent
1,0,2002,Namur,0,0,127,INSTALLED,120,Namur,100,3,B,5000,395,11180960,Namur,Wallonie,5,0,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
1,3,1930,Brussels,0,0,127,USA_HYPER_EQUIPPED,100,VORST,0,2,D,1190,1500,11180965,Brussels,Brussels,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Brussels,0,1,28,SEMI_EQUIPPED,120,Elsene,0,2,E,1050,950,11180784,Brussels,Brussels,3,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,2,2002,Brugge,0,0,127,INSTALLED,121,Brugge,75,2,B,8000,850,11180712,West Flanders,Flanders,5,0,GOOD,apartment,333,0,0,0,residential_monthly_rent
1,1,2002,Gent,0,0,127,INSTALLED,120,Gent,50,3,B,9000,750,11180684,East Flanders,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,3,2002,Thuin,0,0,127,INSTALLED,120,Ham-sur-Heure-Nalinnes,0,3,B,6120,785,11180545,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Verviers,0,0,127,USA_HYPER_EQUIPPED,140,Heusy,145,3,A,4802,1200,11180617,Liège,Wallonie,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,3,1930,Brussels,0,0,127,USA_HYPER_EQUIPPED,100,SINT-GILLIS,0,2,D,1060,1500,11180544,Brussels,Brussels,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,1930,Brussels,0,0,127,USA_HYPER_EQUIPPED,100,ELSENE,0,2,D,1050,1500,11180543,Brussels,Brussels,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,3,2010,Mons,0,1,60,HYPER_EQUIPPED,95,Mons,0,3,B,7020,1400,11180388,Hainaut,Wallonie,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,1,1900,Leuven,0,1,1,INSTALLED,125,Kortenaken,100,4,C,3472,1350,11180168,Flemish Brabant,Flanders,5,1,AS_NEW,exceptional_property,4200,0,1,1,residential_monthly_rent
0,3,2002,Brugge,0,0,127,INSTALLED,112,KNOKKE,75,3,B,8300,1820,11180140,West Flanders,Flanders,5,0,GOOD,duplex,333,0,1,0,residential_monthly_rent
1,2,2021,Dinant,0,1,1000,HYPER_EQUIPPED,90,Houyet,40,4,B,5560,885,11180109,Namur,Wallonie,5,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,3,2017,Mons,0,1,348,INSTALLED,103,Mons Havré,0,2,B,7021,1200,11180041,Hainaut,Wallonie,5,1,AS_NEW,house,380,0,1,2,residential_monthly_rent
1,4,2002,Brussels,0,0,127,USA_HYPER_EQUIPPED,20,Bruxelles,100,2,F,1000,850,11179999,Brussels,Brussels,2,4,AS_NEW,flat_studio,333,0,1,5,residential_monthly_rent
1,1,2002,Antwerp,0,0,127,INSTALLED,110,Antwerpen,140,3,B,2000,2159,11179960,Antwerp,Flanders,5,0,GOOD,penthouse,333,0,1,1,residential_monthly_rent
1,1,2002,Namur,0,0,127,INSTALLED,50,Namur,60,1,D,5000,700,11179919,Namur,Wallonie,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,4,2022,Tongeren,0,1,422,HYPER_EQUIPPED,217,Borgloon,0,3,B,3840,1450,11179628,Limburg,Flanders,5,0,GOOD,house,447,0,1,2,residential_monthly_rent
2,5,1992,Leuven,0,0,127,HYPER_EQUIPPED,250,Kortenberg Everberg,0,4,C,3078,2350,11179508,Flemish Brabant,Flanders,5,0,GOOD,villa,1000,0,1,3,residential_monthly_rent
1,3,2014,Aalst,0,0,127,HYPER_EQUIPPED,120,Lede,0,2,A,9340,1080,11179377,East Flanders,Flanders,5,1,AS_NEW,house,0,0,1,1,residential_monthly_rent
3,3,2023,Brugge,0,0,127,HYPER_EQUIPPED,120,Knokke-Heist,0,3,A,8300,3500,11179348,West Flanders,Flanders,5,0,GOOD,house,0,0,1,3,residential_monthly_rent
1,1,1900,Brussels,0,0,127,INSTALLED,180,Schaerbeek,100,2,B,1030,650,11179127,Brussels,Brussels,11,2,AS_NEW,apartment,333,0,0,2,residential_monthly_rent
1,1,2002,Mechelen,0,0,127,INSTALLED,120,Mechelen,100,3,B,2800,1150,11178707,Antwerp,Flanders,2,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,4,2002,Charleroi,0,0,127,INSTALLED,110,Charleroi Marcinelle,100,2,A,6001,375,11178564,Hainaut,Wallonie,5,3,GOOD,apartment,333,0,1,3,residential_monthly_rent
1,1,2002,Namur,0,0,127,INSTALLED,35,SAINT-SERVAIS,120,2,C,5002,560,11178309,Namur,Wallonie,5,0,JUST_RENOVATED,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Charleroi,0,0,127,INSTALLED,120,Charleroi,0,3,B,6000,750,11367557,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Arlon,0,0,127,INSTALLED,91,Attert,140,4,C,6717,650,11367514,Luxembourg,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Mons,0,0,127,INSTALLED,120,Mons,25,1,G,7000,610,11367387,Hainaut,Wallonie,3,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Leuven,0,0,127,INSTALLED,105,SCHERPENHEUVEL,60,2,B,3270,840,11367349,Flemish Brabant,Flanders,5,0,GOOD,apartment,333,0,1,2,residential_monthly_rent
1,2,2008,Brussels,0,0,127,INSTALLED,86,Schaerbeek,80,3,C,1030,1100,11367210,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
0,2,2002,Brussels,0,0,127,USA_INSTALLED,90,BRUXELLES,75,2,D,1000,1400,11367191,Brussels,Brussels,2,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,0,2003,Dendermonde,0,0,127,INSTALLED,120,Schellebelle,0,3,C,9260,775,11367133,East Flanders,Flanders,1,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,3,2002,Brugge,0,0,127,INSTALLED,120,Oostkamp,60,3,C,8020,740,11367017,West Flanders,Flanders,1,0,AS_NEW,duplex,333,0,0,1,residential_monthly_rent
1,1,1970,Liège,0,0,127,INSTALLED,120,Liège,150,2,B,4020,620,11366862,Liège,Wallonie,4,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Gent,0,0,127,INSTALLED,120,Zulte,0,3,A,9870,750,11366793,East Flanders,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Leuven,0,0,127,INSTALLED,18,Leuven,100,2,D,3000,605,11366722,Flemish Brabant,Flanders,5,0,GOOD,kot,333,0,0,1,residential_monthly_rent
2,3,2015,Tournai,0,0,127,HYPER_EQUIPPED,120,Tournai Chercq,140,3,B,7521,1000,11366662,Hainaut,Wallonie,5,1,AS_NEW,apartment,333,0,1,2,residential_monthly_rent
2,5,2002,Tournai,0,0,127,INSTALLED,289,Brunehaut,25,4,B,7621,1800,11366660,Hainaut,Wallonie,5,2,AS_NEW,house,0,0,1,2,residential_monthly_rent
2,2,2005,Brussels,0,0,127,INSTALLED,76,Ixelles,100,3,E,1050,1600,11366490,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
2,3,2002,Brussels,0,0,127,INSTALLED,110,Ixelles,250,3,D,1050,2000,11366489,Brussels,Brussels,5,0,AS_NEW,penthouse,333,0,1,1,residential_monthly_rent
3,3,1965,Brussels,0,0,127,NOT_INSTALLED,258,Bruxelles,550,2,B,1050,2200,11366466,Brussels,Brussels,5,2,AS_NEW,apartment,333,0,1,3,residential_monthly_rent
4,4,2002,Halle-Vilvoorde,0,1,250,HYPER_EQUIPPED,250,Beersel Dworp,200,3,B,1653,3750,11366450,Flemish Brabant,Flanders,5,3,AS_NEW,apartment,333,0,1,5,residential_monthly_rent
1,1,2002,Halle-Vilvoorde,0,0,127,INSTALLED,70,Grimbergen,0,2,C,1850,900,11366423,Flemish Brabant,Flanders,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Liège,0,0,127,INSTALLED,66,Liège,0,2,B,4020,750,11366291,Liège,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,4,2002,Halle-Vilvoorde,0,0,127,HYPER_EQUIPPED,200,Zaventem Sint-Stevens-Woluwe,100,4,C,1932,2500,11366283,Flemish Brabant,Flanders,5,0,GOOD,villa,600,0,1,2,residential_monthly_rent
1,2,1991,Kortrijk,0,0,127,INSTALLED,100,Waregem,60,3,D,8790,670,11366263,West Flanders,Flanders,10,0,GOOD,apartment,333,0,0,0,residential_monthly_rent
1,4,2002,Brugge,0,0,127,INSTALLED,151,Knokke-Heist,0,3,C,8300,1895,11366219,West Flanders,Flanders,11,0,GOOD,house,0,0,0,2,residential_monthly_rent
0,0,2002,Charleroi,0,0,127,SEMI_EQUIPPED,162,Châtelet,0,3,D,6200,750,11366120,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,0,0,residential_monthly_rent
1,4,2002,Antwerp,0,1,64,INSTALLED,160,Antwerpen (2018),0,3,C,2018,2500,11366110,Antwerp,Flanders,10,0,GOOD,mansion,134,0,0,1,residential_monthly_rent
1,3,2023,Gent,0,1,115,INSTALLED,140,Deinze,0,3,A,9800,1220,11366102,East Flanders,Flanders,12,0,GOOD,house,175,0,0,2,residential_monthly_rent
1,1,2002,Roeselare,0,0,127,INSTALLED,120,Izegem,0,3,F,8870,575,11366053,West Flanders,Flanders,9,0,GOOD,house,0,0,0,1,residential_monthly_rent
1,2,2000,Hasselt,0,0,127,INSTALLED,165,Hasselt,0,3,E,3500,1500,11366016,Limburg,Flanders,11,0,GOOD,house,0,0,0,1,residential_monthly_rent
1,1,1950,Arlon,0,0,127,INSTALLED,55,Arlon,150,2,C,6700,600,11365979,Luxembourg,Wallonie,3,1,JUST_RENOVATED,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Namur,0,0,127,INSTALLED,120,Fernelmont,150,3,B,5380,900,11365770,Namur,Wallonie,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Mons,0,0,127,INSTALLED,63,Mons,235,3,B,7000,950,11365659,Hainaut,Wallonie,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
2,3,2002,Brussels,0,1,240,USA_HYPER_EQUIPPED,200,Ixelles,0,3,B,1050,3400,11365656,Brussels,Brussels,5,0,GOOD,loft,333,0,1,3,residential_monthly_rent
1,3,2021,Turnhout,0,1,200,USA_INSTALLED,120,Lille,0,2,A,2275,1300,11365651,Antwerp,Flanders,5,0,AS_NEW,house,450,0,0,1,residential_monthly_rent
1,2,2015,Brussels,0,0,127,HYPER_EQUIPPED,88,Saint-Josse-ten-Noode,100,3,B,1210,1600,11365640,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
2,2,2018,Brussels,0,0,127,HYPER_EQUIPPED,85,Ixelles,220,3,B,1050,1750,11365638,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,2,residential_monthly_rent
2,2,2018,Brussels,0,0,127,HYPER_EQUIPPED,80,Ixelles,220,3,B,1050,1700,11365618,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2021,Brussels,0,0,127,USA_HYPER_EQUIPPED,98,Ixelles,220,2,B,1050,1800,11365617,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,1,2008,Brussels,0,1,12,HYPER_EQUIPPED,90,Ixelles,100,2,B,1050,1500,11365616,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2013,Brussels,0,0,127,HYPER_EQUIPPED,107,Ixelles,100,3,B,1050,1700,11365598,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,2,2015,Brussels,0,0,127,HYPER_EQUIPPED,84,Ixelles,100,3,B,1050,1600,11365595,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
2,2,2015,Brussels,0,0,127,HYPER_EQUIPPED,120,Ixelles,125,2,C,1050,2000,11365597,Brussels,Brussels,5,2,AS_NEW,house,1,0,1,2,residential_monthly_rent
1,2,2013,Brussels,0,0,127,USA_HYPER_EQUIPPED,100,Ixelles,125,3,B,1050,1700,11365596,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,2,2015,Brussels,0,0,127,USA_HYPER_EQUIPPED,84,Ixelles,100,3,B,1050,1600,11365576,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,1,2005,Brussels,0,0,127,INSTALLED,34,Ixelles,75,3,F,1050,1150,11365574,Brussels,Brussels,5,1,AS_NEW,flat_studio,333,0,1,1,residential_monthly_rent
1,2,2015,Brussels,0,0,127,HYPER_EQUIPPED,86,Ixelles,100,3,B,1050,1550,11365575,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,2020,Brussels,0,0,127,HYPER_EQUIPPED,86,Evere,220,3,B,1140,1550,11365573,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2020,Brussels,0,0,127,HYPER_EQUIPPED,92,Evere,220,3,B,1140,1550,11365556,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2020,Brussels,0,0,127,HYPER_EQUIPPED,92,Evere,220,3,B,1140,1550,11365554,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2020,Brussels,0,0,127,HYPER_EQUIPPED,92,Evere,220,3,C,1140,1550,11365553,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2005,Brussels,0,1,40,HYPER_EQUIPPED,65,Etterbeek,70,3,B,1040,1150,11365506,Brussels,Brussels,5,1,AS_NEW,ground_floor,333,0,1,1,residential_monthly_rent
1,0,2023,Brussels,0,0,127,INSTALLED,50,Bruxelles,125,2,A,1000,1200,11365486,Brussels,Brussels,5,1,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
1,1,2002,Brussels,0,0,127,HYPER_EQUIPPED,120,Bruxelles,25,2,B,1000,875,11365476,Brussels,Brussels,1,0,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,3,2002,Brugge,0,0,127,INSTALLED,112,Brugge,85,3,B,8000,1250,11365432,West Flanders,Flanders,1,0,GOOD,duplex,333,0,1,2,residential_monthly_rent
0,0,2002,Brussels,0,0,127,INSTALLED,134,Woluwe-Saint-Pierre,450,3,D,1150,2600,11365335,Brussels,Brussels,1,0,GOOD,apartment,333,0,0,0,residential_monthly_rent
0,0,2002,Brussels,0,0,127,INSTALLED,100,Woluwe-Saint-Pierre,400,3,C,1150,2450,11365334,Brussels,Brussels,1,0,GOOD,apartment,333,0,1,0,residential_monthly_rent
1,1,2002,Brussels,0,0,127,INSTALLED,50,Bruxelles,0,2,B,1000,1300,11365178,Brussels,Brussels,5,1,GOOD,penthouse,333,0,1,1,residential_monthly_rent
1,1,2004,Brussels,0,0,127,HYPER_EQUIPPED,44,Oudergem,125,2,E,1160,1100,11365117,Brussels,Brussels,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,1979,Verviers,0,0,127,USA_INSTALLED,100,Malmedy,90,2,B,4960,900,11365103,Liège,Wallonie,6,1,JUST_RENOVATED,duplex,333,0,1,2,residential_monthly_rent
1,1,2015,Leuven,0,1,10,INSTALLED,24,Leuven,0,1,B,3000,800,11365087,Flemish Brabant,Flanders,1,1,AS_NEW,kot,333,0,1,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,65,Bruxelles,0,2,B,1000,1400,11365061,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
0,3,2002,Aalst,0,1,4000,INSTALLED,120,Ninove,0,4,F,9400,1600,11365037,East Flanders,Flanders,1,0,GOOD,house,4267,0,0,0,residential_monthly_rent
1,2,2002,Charleroi,0,0,127,INSTALLED,70,JUMET,0,3,E,6040,650,11364985,Hainaut,Wallonie,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,3,2002,Antwerp,0,0,127,INSTALLED,100,Antwerpen,60,2,B,2018,1200,11364958,Antwerp,Flanders,1,1,AS_NEW,apartment,333,0,0,2,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,91,Bruxelles,0,3,B,1000,1400,11364904,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,1970,Brussels,0,0,127,HYPER_EQUIPPED,85,Evere,250,2,E,1140,1400,11364848,Brussels,Brussels,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Leuven,0,0,127,INSTALLED,19,Leuven,120,3,B,3000,670,11364750,Flemish Brabant,Flanders,1,0,AS_NEW,kot,333,0,0,1,residential_monthly_rent
2,3,1967,Brussels,0,0,127,HYPER_EQUIPPED,135,Woluwe-Saint-Lambert,180,2,C,1200,2000,11364692,Brussels,Brussels,5,2,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,1,2002,Thuin,0,0,127,INSTALLED,94,Erquelinnes,0,3,E,6560,700,11364673,Hainaut,Wallonie,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Leuven,0,0,127,INSTALLED,92,Diest,10,2,B,3290,840,11364615,Flemish Brabant,Flanders,5,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2010,Brussels,0,0,127,HYPER_EQUIPPED,80,Schaerbeek,50,2,B,1030,1200,11364579,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2002,Liège,0,0,127,SEMI_EQUIPPED,103,Liège,0,3,D,4020,590,11364567,Liège,Wallonie,2,0,GOOD,apartment,333,0,0,0,residential_monthly_rent
1,3,2002,Liège,0,0,127,INSTALLED,236,Villers-l'Eveque,0,4,D,4340,1350,11364522,Liège,Wallonie,5,1,GOOD,house,0,0,0,1,residential_monthly_rent
1,3,2002,Halle-Vilvoorde,0,0,127,INSTALLED,120,STERREBEEK,30,2,A,1933,1450,11364442,Flemish Brabant,Flanders,5,1,GOOD,apartment,333,0,1,2,residential_monthly_rent
0,3,2002,Liège,0,0,127,INSTALLED,96,LIÈGE,190,3,C,4000,850,11364425,Liège,Wallonie,5,1,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Brussels,0,0,127,INSTALLED,98,Ixelles,150,3,C,1050,1650,11364403,Brussels,Brussels,1,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
0,1,2002,Leuven,0,0,127,INSTALLED,42,Aarschot,50,3,B,3200,890,11364399,Flemish Brabant,Flanders,1,0,AS_NEW,apartment,333,0,0,0,residential_monthly_rent
0,1,2002,Leuven,0,0,127,INSTALLED,50,Aarschot,50,3,B,3200,820,11364398,Flemish Brabant,Flanders,1,0,AS_NEW,apartment,333,0,0,0,residential_monthly_rent
1,1,2021,Dinant,0,0,127,INSTALLED,120,Malvoisin,0,2,B,5575,520,11364388,Namur,Wallonie,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,3,2002,Liège,0,0,127,INSTALLED,115,Liège,220,2,D,4000,1050,11364381,Liège,Wallonie,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,2,2002,Verviers,0,0,127,INSTALLED,120,Verviers,42,3,B,4801,810,11364192,Liège,Wallonie,5,6,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,2,2008,Liège,0,0,127,INSTALLED,104,LIÈGE,100,3,C,4000,1100,11364139,Liège,Wallonie,5,0,GOOD,apartment,333,0,1,0,residential_monthly_rent
1,2,1753,Turnhout,0,1,300,INSTALLED,123,Olen,332,3,D,2250,825,11363749,Antwerp,Flanders,8,0,GOOD,apartment,333,0,0,1,residential_monthly_rent
1,1,2002,Gent,0,0,127,INSTALLED,67,Gent,0,2,C,9000,850,11363737,East Flanders,Flanders,1,1,AS_NEW,house,0,0,0,1,residential_monthly_rent
1,1,2014,Sint-Niklaas,0,0,127,INSTALLED,84,Sint-Niklaas,0,3,B,9100,840,11363730,East Flanders,Flanders,5,0,AS_NEW,apartment,333,0,1,1,residential_monthly_rent
1,2,1997,Brussels,0,0,127,INSTALLED,98,Ixelles,155,1,C,1050,1650,11363724,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,2,2019,Brussels,0,0,127,INSTALLED,108,Bruxelles,215,3,B,1000,1625,11363725,Brussels,Brussels,5,1,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,1,1960,Brussels,0,0,127,INSTALLED,72,Etterbeek,200,2,D,1040,1000,11363702,Brussels,Brussels,5,1,AS_NEW,apartment,333,0,0,1,residential_monthly_rent
1,2,2015,Brussels,0,0,127,INSTALLED,110,Bruxelles,205,3,B,1000,2050,11363698,Brussels,Brussels,5,0,GOOD,apartment,333,0,1,1,residential_monthly_rent
1,3,2024,Verviers,0,1,250,USA_HYPER_EQUIPPED,155,Thimister-Clermont,0,3,A++,4890,1600,11363689,Liège,Wallonie,1,1,AS_NEW,exceptional_property,380,0,1,2,residential_monthly_rent
1,5,2002,Liège,0,1,800,INSTALLED,120,Bassenge,0,4,C,4690,1495,11363424,Liège,Wallonie,5,0,JUST_RENOVATED,villa,1155,0,1,2,residential_monthly_rent
1,1,2023,Mechelen,0,0,127,USA_HYPER_EQUIPPED,108,Mechelen,0,2,B,2800,1100,11363398,Antwerp,Flanders,5,0,AS_NEW,apartment,333,0,1,2,residential_monthly_rent
1,1,2005,Charleroi,0,0,127,INSTALLED,100,Marcinelle,0,2,C,6001,695,11363346,Hainaut,Wallonie,5,1,JUST_RENOVATED,apartment,333,0,0,1,residential_monthly_rent
2,4,2002,Soignies,0,1,500,HYPER_EQUIPPED,120,Le Roeulx Villesur-Haine,0,4,D,7070,1950,11363342,Hainaut,Wallonie,5,0,AS_NEW,country_cottage,1050,0,1,1,residential_monthly_rent
1,3,2002,Brussels,0,0,127,INSTALLED,110,WOLUWE-SAINT-PIERRE,300,3,B,1150,1400,11363278,Brussels,Brussels,5,1,JUST_RENOVATED,apartment,333,0,1,2,residential_monthly_rent
1,0,1980,Leuven,0,0,127,INSTALLED,35,Leuven,70,1,D,3000,640,11363266,Flemish Brabant,Flanders,1,1,GOOD,flat_studio,333,0,0,1,residential_monthly_rent
